#code|abbreviation|type|name|unit|scale|reference|width|crex_unit|crex_scale|crex_width
013072|downstreamWaterLevel|double|DOWNSTREAM WATER LEVEL|M|2|0|14|M|2|4
013073|maximumWaterLevel|double|MAXIMUM WATER LEVEL|M|2|0|14|M|2|4
013074|groundWaterLevel|double|GROUND WATER LEVEL|M|2|0|18|M|2|6
013080|waterPh|double|WATER PH|PHUNIT|1|0|10|PH UNIT|1|3
013081|waterConductivity|double|WATER CONDUCTIVITY|S/M|3|0|14|S/M|3|4
013082|waterTemperature|double|WATER TEMPERATURE|K|1|0|12|K|1|4
013083|dissolvedOxygen|double|DISSOLVED OXYGEN|KGM-3|6|0|15|KG M-3|6|5
013084|turbidity|long|TURBIDITY|LM|0|0|14|LM|0|4
013085|oxydationReductionPotential|double|OXYDATION REDUCTION POTENTIAL (ORP)|V|3|0|14|V|3|4
013090|radiometerWaterVapourContent|double|RADIOMETER WATER VAPOUR CONTENT|KGM-2|1|0|10|KG M-2|1|4
013091|radiometerLiquidContent|double|RADIOMETER LIQUID CONTENT|KGM-2|2|0|8|KG M-2|2|3
013093|cloudOpticalThickness|long|CLOUD OPTICAL THICKNESS|NUMERIC|0|0|8|NUMERIC|0|3
013095|totalColumnWaterVapour|double|TOTAL COLUMN WATER VAPOUR|KGM-2|4|0|19|KG M-2|4|6
013096|mwrWaterVapourContent|double|MWR WATER VAPOUR CONTENT|KGM-2|2|0|14|KG M-2|2|5
013097|mwrLiquidWaterContent|double|MWR LIQUID WATER CONTENT|KGM-2|2|0|14|KG M-2|2|5
013098|integratedWaterVapourDensity|double|INTEGRATED WATER VAPOUR DENSITY|KGM-2|8|0|30|KG M-2|8|10
013110|massMixingRatio|long|MASS MIXING RATIO|%|0|0|7|%|0|3
013111|soilMoisture|long|SOIL MOISTURE|G/KG|0|0|10|G/KG|0|4
013112|objectWetnessDuration|long|OBJECT WETNESS DURATION|S|0|0|17|S|0|5
013114|rateOfIceAccretion|double|RATE OF ICE ACCRETION|KGM-2H-1|1|0|11|KG M-2 H-1|1|4
013115|iceThickness|double|ICE THICKNESS|M|2|0|19|M|2|6
013117|snowDensityLiquidWaterContent|long|SNOW DENSITY (LIQUID WATER CONTENT)|KGM-3|0|0|10|KG M-3|0|3
013118|freshSnowDepth|double|DEPTH OF FRESH SNOW (HIGH ACCURACY)|M|3|0|14|M|3|5
013155|precipitationIntensityHighAccuracy|double|INTENSITY OF PRECIPITATION (HIGH ACCURACY)|KGM-2S-1|5|-1|16|MM/H|1|5
014001|longWaveRadiationIntegratedOver24Hours|long|LONG-WAVE RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-3|-65536|17|J M-2|-3|5
014002|longWaveRadiationIntegratedOverPeriodSpecified|long|LONG-WAVE RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-3|-65536|17|J M-2|-3|5
014003|shortWaveRadiationIntegratedOver24Hours|long|SHORT-WAVE RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-3|-65536|17|J M-2|-3|5
014004|shortWaveRadiationIntegratedOverPeriodSpecified|long|SHORT-WAVE RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-3|-65536|17|J M-2|-3|5
014011|netLongWaveRadiationIntegratedOver24Hours|long|NET LONG-WAVE RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-3|-65536|17|J M-2|-3|5
014012|netLongWaveRadiationIntegratedOverPeriodSpecified|long|NET LONG-WAVE RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-3|-65536|17|J M-2|-3|5
014013|netShortWaveRadiation24Hours|long|NET SHORT-WAVE RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-3|-65536|17|J M-2|-3|5
014014|netShortWaveRadiationIntegratedOverPeriodSpecified|long|NET SHORT-WAVE RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-3|-65536|17|J M-2|-3|5
014015|netRadiationIntegratedOver24Hours|long|NET RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-4|-16384|15|J M-2|-4|5
014016|netRadiationIntegratedOverPeriodSpecified|long|NET RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-4|-16384|15|J M-2|-4|5
014017|instantaneousLongWaveRadiation|long|INSTANTANEOUS LONG-WAVE RADIATION|WM-2|0|-512|10|W M-2|0|4
014018|instantaneousShortWaveRadiation|long|INSTANTANEOUS SHORT-WAVE RADIATION|WM-2|0|-2048|12|W M-2|0|4
014019|surfaceAlbedo|long|SURFACE ALBEDO|%|0|0|7|%|0|3
014020|globalSolarRadiation24Hours|long|GLOBAL SOLAR RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-4|0|15|J M-2|-4|5
014021|globalSolarRadiationIntegratedOverPeriodSpecified|long|GLOBAL SOLAR RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-4|0|15|J M-2|-4|5
014022|diffuseSolarRadiationIntegratedOver24Hours|long|DIFFUSE SOLAR RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-4|0|15|J M-2|-4|5
014023|diffuseSolarRadiationIntegratedOverPeriodSpecified|long|DIFFUSE SOLAR RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-4|0|15|J M-2|-4|5
014024|directSolarRadiationIntegratedOver24Hours|long|DIRECT SOLAR RADIATION, INTEGRATED OVER 24 HOURS|JM-2|-4|0|15|J M-2|-4|5
014025|directSolarRadiationIntegratedOverPeriodSpecified|long|DIRECT SOLAR RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-4|0|15|J M-2|-4|5
014026|cloudTopAlbedo|long|ALBEDO AT THE TOP OF CLOUDS|%|0|0|7|%|0|3
014027|albedo|long|ALBEDO|%|0|0|7|%|0|3
014028|globalSolarRadiationIntegratedOverPeriodSpecified|long|GLOBAL SOLAR RADIATION (HIGH ACCURACY), INTEGRATED OVER PERIOD SPECIFIED|JM-2|-2|0|20|J M-2|-2|6
014029|diffuseSolarRadiationIntegratedOverPeriodSpecified|long|DIFFUSE SOLAR RADIATION (HIGH ACCURACY), INTEGRATED OVER PERIOD SPECIFIED|JM-2|-2|0|20|J M-2|-2|6
014030|directSolarRadiationIntegratedOverPeriodSpecified|long|DIRECT SOLAR RADIATION (HIGH ACCURACY), INTEGRATED OVER PERIOD SPECIFIED|JM-2|-2|0|20|J M-2|-2|6
014031|totalSunshine|long|TOTAL SUNSHINE|MIN|0|0|11|MIN|0|4
014032|totalSunshine|long|TOTAL SUNSHINE|H|0|0|10|H|0|4
014033|totalSunshine|long|TOTAL SUNSHINE|%|0|0|9|%|0|3
014034|sunshineOverPeriodSpecified|long|SUNSHINE OVER PERIOD SPECIFIED|MIN|0|0|11|MIN|0|4
014035|solarRadiationFlux|double|SOLAR RADIATION FLUX|WM-2|1|0|14|W M-2|1|5
014042|bidirectionalReflectance|long|BIDIRECTIONAL REFLECTANCE|%|0|0|7|%|0|3
014043|channelRadiance|double|CHANNEL RADIANCE|WM-2SR-1UM-1|4|0|23|W M-2 SR-1 UM-1|4|7
014044|channelRadiance|double|CHANNEL RADIANCE|WM-2SR-1CM|7|-100000|22|W M-2 SR-1 CM|7|7
014045|channelRadiance|long|CHANNEL RADIANCE|WM-2SR-1CM|0|0|11|W M-2 SR-1 CM|0|4
014046|scaledIasiRadiance|long|SCALED IASI RADIANCE|WM-2SR-1M|0|-5000|16|W M-2 SR-1 M|0|5
014047|scaledMeanAvhrrRadiance|long|SCALED MEAN AVHRR RADIANCE|WM-2SR-1M|0|0|31|W M-2 SR-1 M|0|10
014048|scaledStandardDeviationAvhrrRadiance|long|SCALED STANDARD DEVIATION AVHRR RADIANCE|WM-2SR-1M|0|0|31|W M-2 SR-1 M|0|10
014050|emissivity|double|EMISSIVITY|%|1|0|10|%|1|4
014051|directSolarRadiationIntegratedOverLastHour|long|DIRECT SOLAR RADIATION INTEGRATED OVER LAST HOUR|JM-2|-3|0|14|J M-2|-3|4
014052|globalUpwardSolarRadiationIntegratedOverPeriodSpecified|long|GLOBAL UPWARD SOLAR RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-2|- 1048574|20|J M-2|-2|7
014053|netRadiationIntegratedOverPeriodSpecified|long|NET RADIATION (HIGH ACCURACY), INTEGRATED OVER PERIOD SPECIFIED|JM-2|-2|- 1048574|21|J M-2|-2|7
014054|photosynteticallyActiveRadiationIntegratedOverPeriodSpecified|long|PHOTOSYNTETICALLY ACTIVE RADIATION, INTEGRATED OVER PERIOD SPECIFIED|JM-2|-3|0|16|J M-2|-3|5
014055|solarActivityIndex|long|SOLAR ACTIVITY INDEX|NUMERIC|0|-32768|16|NUMERIC|0|5
014056|backgroundLuminance|long|BACKGROUND LUMINANCE|CDM-2|0|0|18|CD M-2|0|6
014057|soilHeatFlux|long|SOIL HEAT FLUX|JM-2|-1|-1000|11|J M-2|-1|4
014071|globalUvSpectralIrradiance|double|GLOBAL UV SPECTRAL IRRADIANCE|WM-2NM-1|6|-1048576|21|W M-2 NM-1|6|7
014072|globalUvIrradiation|long|GLOBAL UV IRRADIATION|JM-2|0|-4000000|23|J M-2|0|7
014073|globalErythemalIrradiation|long|GLOBAL ERYTHEMAL IRRADIATION|JM-2|-3|-32|6|J M-2|-3|2
015001|totalOzone|long|TOTAL OZONE|DU|0|0|10|DU|0|4
015002|airMassSlantPathAt22Km|long|AIR MASS (SLANT PATH AT 22 KM)|NUMERIC|2|0|10|NUMERIC|2|3
015003|measuredOzonePartialPressureSounding|double|MEASURED OZONE PARTIAL PRESSURE (SOUNDING)|PA|4|0|9|NBAR|0|3
015004|ozoneSoundingCorrectionFactor|long|OZONE SOUNDING CORRECTION FACTOR (CF)|NUMERIC|3|0|11|NUMERIC|3|4
015005|ozoneP|long|OZONE P|DU|0|0|10|DU|0|3
015007|molecularMass|double|MOLECULAR MASS|U|2|0|15|U|2|5
015008|significandOfVolumetricMixingRatio|long|SIGNIFICAND OF VOLUMETRIC MIXING RATIO|NUMERIC|0|0|10|NUMERIC|0|4
015009|integratedNumberDensity|long|INTEGRATED NUMBER DENSITY|M-2|0|0|10|M-2|0|4
015010|partialPressure|long|PARTIAL PRESSURE|PA|0|0|10|PA|0|4
015011|log10IntegratedElectronDensity|double|LOG 10 OF INTEGRATED ELECTRON DENSITY|LOG(M-2)|3|14000|13|LOG (M-2)|3|4
015012|totalElectronCountPerSquareMetre|long|TOTAL ELECTRON COUNT PER SQUARE METRE|M-2|-16|0|6|M-2|-16|2
015015|maxImageSpectralComponentBeforeNormalization|long|MAXIMUM IMAGE SPECTRAL COMPONENT BEFORE NORMALIZATION|NUMERIC|0|0|31|NUMERIC|0|10
015020|integratedOzoneDensity|double|INTEGRATED OZONE DENSITY|KGM-2|8|0|21|KG M-2|8|7
015021|integratedMassDensity|double|INTEGRATED MASS DENSITY|KGM-2|11|0|31|KG M-2|11|10
015022|integratedNumberDensity|long|INTEGRATED NUMBER DENSITY|M-3|0|0|10|M-3|0|4
015023|massDensity|long|MASS DENSITY|KGM-3|0|0|10|KG M-3|0|4
015024|opticalDepth|long|OPTICAL DEPTH|NUMERIC|4|0|24|NUMERIC|4|8
015025|typeOfPollutant|long|TYPE OF POLLUTANT|CODETABLE|0|0|4|CODE TABLE|0|2
015026|moleFractionOfPollutant|double|CONCENTRATION OF POLLUTANT (MOL MOL-1)|MOL/MOL|9|0|9|MOL/MOL|9|3
015027|massConcentrationOfPollutant|double|CONCENTRATION OF POLLUTANT (KG M-3)|KGM-3|9|0|10|KG M-3|9|4
015028|photoDissociationRate|long|PHOTO DISSOCIATION RATE|/S|0|0|10|/S|0|4
015029|extinctionCoefficient|double|EXTINCTION COEFFICIENT|M-1|9|0|30|M-1|9|10
015030|aerosolContaminationIndex|long|AEROSOL CONTAMINATION INDEX|NUMERIC|2|-1000|12|NUMERIC|2|4
015031|atmosphericPathDelayInSatelliteSignal|double|ATMOSPHERIC PATH DELAY IN SATELLITE SIGNAL|M|4|10000|15|M|4|5
015032|estimatedErrorInAtmosphericPathDelay|double|ESTIMATED ERROR IN ATMOSPHERIC PATH DELAY|M|4|0|10|M|4|4
015033|differenceInPathDelaysForLimbViewsAtExtremesOfScan|double|DIFFERENCE IN PATH DELAYS FOR LIMB VIEWS AT EXTREMES OF SCAN|M|5|-10000|15|M|5|5
015034|estimatedErrorInPathDelayDifference|double|ESTIMATED ERROR IN PATH DELAY DIFFERENCE|M|5|0|14|M|5|5
015035|componentOfZenithPathDelayDueToWaterVapour|double|COMPONENT OF ZENITH PATH DELAY DUE TO WATER VAPOUR|M|4|0|14|M|4|5
015036|atmosphericRefractivity|double|ATMOSPHERIC REFRACTIVITY|NUNITS|3|0|19|N UNITS|3|6
015037|bendingAngle|double|BENDING ANGLE|RAD|8|-100000|23|RAD|8|7
015040|particulateMatterDiameter|double|PARTICULATE MATTER DIAMETER|M|8|0|9|M|8|3
015042|reflectance|double|REFLECTANCE|%|2|0|14|%|2|5
015043|numberOfAveragingKernelLayers|long|NUMBER OF AVERAGING KERNEL LAYERS|NUMERIC|0|0|10|NUMERIC|0|4
015044|averagingKernelValue|long|AVERAGING KERNEL VALUE|NUMERIC|6|-5000000|24|NUMERIC|6|8
015051|meteorologicalOpticalRange|long|METEOROLOGICAL OPTICAL RANGE|M|0|0|18|M|0|6
019001|typeOfSynopticFeature|long|TYPE OF SYNOPTIC FEATURE|CODETABLE|0|0|6|CODE TABLE|0|2
019002|effectiveRadiusOfFeature|long|EFFECTIVE RADIUS OF FEATURE|M|-2|0|12|M|-2|4
019003|windSpeedThreshold|long|WIND SPEED THRESHOLD|M/S|0|0|8|M/S|0|3
019004|effectiveRadiusWithRespectToWindSpeedsAboveThreshold|long|EFFECTIVE RADIUS WITH RESPECT TO WIND SPEEDS ABOVE THRESHOLD|M|-2|0|12|M|-2|4
019005|featureDirectionOfMotion|long|DIRECTION OF MOTION OF FEATURE (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
019006|speedOfMotionOfFeature|double|SPEED OF MOTION OF FEATURE|M/S|2|0|14|M/S|2|5
019007|effectiveRadiusOfFeature|long|EFFECTIVE RADIUS OF FEATURE|M|-3|0|12|M|-3|4
019008|verticalExtentOfCirculation|long|VERTICAL EXTENT OF CIRCULATION|CODETABLE|0|0|3|CODE TABLE|0|1
019009|effectiveRadiusWithRespectToWindSpeedsAboveThresholdLargeStorms|long|EFFECTIVE RADIUS WITH RESPECT TO WIND SPEEDS ABOVE THRESHOLD (LARGE STORMS)|M|-3|0|12|M|-3|4
019010|methodForTrackingCentreOfSynopticFeature|long|METHOD FOR TRACKING THE CENTRE OF SYNOPTIC FEATURE|CODETABLE|0|0|4|CODE TABLE|0|2
019100|timeIntervalToCalculateMovementOfTropicalCyclone|long|TIME INTERVAL TO CALCULATE THE MOVEMENT OF THE TROPICAL CYCLONE|CODETABLE|0|0|4|CODE TABLE|0|2
019101|accuracyOfPositionOfCentreOfTropicalCyclone|long|ACCURACY OF THE POSITION OF THE CENTRE OF THE TROPICAL CYCLONE|CODETABLE|0|0|4|CODE TABLE|0|2
019102|shapeAndDefinitionOfEyeOfTropicalCyclone|long|SHAPE AND DEFINITION OF THE EYE OF THE TROPICAL CYCLONE|CODETABLE|0|0|3|CODE TABLE|0|1
019103|diameterOfMajorAxisOfEyeOfTropicalCyclone|long|DIAMETER OF MAJOR AXIS OF THE EYE OF THE TROPICAL CYCLONE|CODETABLE|0|0|4|CODE TABLE|0|2
019104|changeInCharacterOfEyeDuring30Minutes|long|CHANGE IN CHARACTER OF THE EYE DURING THE 30 MINUTES|CODETABLE|0|0|4|CODE TABLE|0|2
019105|distanceBetweenEndOfSpiralBandAndCentre|long|DISTANCE BETWEEN THE END OF SPIRAL BAND AND THE CENTRE|CODETABLE|0|0|4|CODE TABLE|0|2
019106|identificationNumberOfTropicalCyclone|long|IDENTIFICATION NUMBER OF TROPICAL CYCLONE|NUMERIC|0|0|7|NUMERIC|0|3
019107|timeIntervalOverWhichMovementOfTropicalCycloneHasBeenCalculated|long|TIME INTERVAL OVER WHICH THE MOVEMENT OF THE TROPICAL CYCLONE HAS BEEN CALCULATED|CODETABLE|0|0|4|CODE TABLE|0|2
019108|accuracyOfGeographicalPositionOfTropicalCyclone|long|ACCURACY OF GEOGRAPHICAL POSITION OF THE TROPICAL CYCLONE|CODETABLE|0|0|3|CODE TABLE|0|1
019109|meanDiameterOfOvercastCloudOfTropicalCyclone|long|MEAN DIAMETER OF THE OVERCAST CLOUD OF THE TROPICAL CYCLONE|CODETABLE|0|0|4|CODE TABLE|0|2
019110|apparent24HourChangeInIntensityOfTropicalCyclone|long|APPARENT 24-HOUR CHANGE IN INTENSITY OF THE TROPICAL CYCLONE|CODETABLE|0|0|4|CODE TABLE|0|2
019111|currentIntensityCiNumberOfTropicalCyclone|long|CURRENT INTENSITY (CI) NUMBER OF THE TROPICAL CYCLONE|NUMERIC|1|0|7|NUMERIC|1|3
019112|dataTropicalNumberOfTropicalCyclone|long|DATA TROPICAL (DT) NUMBER OF THE TROPICAL CYCLONE|NUMERIC|1|0|7|NUMERIC|1|3
019113|cloudPatternTypeOfDtNumber|long|CLOUD PATTERN TYPE OF THE DT-NUMBER|CODETABLE|0|0|4|CODE TABLE|0|2
019114|modelExpectedTropicalMetNumberOfTropicalCyclone|long|MODEL EXPECTED TROPICAL (MET) NUMBER OF THE TROPICAL CYCLONE|NUMERIC|1|0|7|NUMERIC|1|3
019115|trendOfPast24HourChangeDevelopedWeakened|long|TREND OF THE PAST 24-HOUR CHANGE (+: DEVELOPED, -: WEAKENED)|NUMERIC|1|-30|6|NUMERIC|1|2
019116|patternTropicalNumberOfTropicalCyclone|long|PATTERN TROPICAL (PT) NUMBER OF THE TROPICAL CYCLONE|NUMERIC|1|0|7|NUMERIC|1|3
019117|cloudPictureTypeOfPtNumber|long|CLOUD PICTURE TYPE OF THE PT-NUMBER|CODETABLE|0|0|3|CODE TABLE|0|1
019118|finalTropicalTNumberOfTropicalCyclone|long|FINAL TROPICAL (T) NUMBER OF THE TROPICAL CYCLONE|NUMERIC|1|0|7|NUMERIC|1|3
019119|typeOfFinalTNumber|long|TYPE OF THE FINAL T-NUMBER|CODETABLE|0|0|3|CODE TABLE|0|1
019150|typhoonInternationalCommonNumberTyphoonCommittee|string|TYPHOON INTERNATIONAL COMMON NUMBER (TYPHOON COMMITTEE)|CCITTIA5|0|0|32|CHARACTER|0|4
020001|horizontalVisibility|long|HORIZONTAL VISIBILITY|M|-1|0|13|M|-1|4
020002|verticalVisibility|long|VERTICAL VISIBILITY|M|-1|0|7|M|-1|3
020003|presentWeather|long|PRESENT WEATHER|CODETABLE|0|0|9|CODE TABLE|0|3
020004|pastWeather1|long|PAST WEATHER (1)|CODETABLE|0|0|5|CODE TABLE|0|2
020005|pastWeather2|long|PAST WEATHER (2)|CODETABLE|0|0|5|CODE TABLE|0|2
020006|flightRules|long|FLIGHT RULES|CODETABLE|0|0|3|CODE TABLE|0|1
020008|cloudDistributionForAviation|long|CLOUD DISTRIBUTION FOR AVIATION|CODETABLE|0|0|5|CODE TABLE|0|2
020009|generalWeatherIndicatorTafOrMetar|long|GENERAL WEATHER INDICATOR (TAF/METAR)|CODETABLE|0|0|4|CODE TABLE|0|2
020010|cloudCoverTotal|long|CLOUD COVER (TOTAL)|%|0|0|7|%|0|3
020011|cloudAmount|long|CLOUD AMOUNT|CODETABLE|0|0|4|CODE TABLE|0|2
020012|cloudType|long|CLOUD TYPE|CODETABLE|0|0|6|CODE TABLE|0|2
020013|heightOfBaseOfCloud|long|HEIGHT OF BASE OF CLOUD|M|-1|-40|11|M|-1|4
020014|heightOfTopOfCloud|long|HEIGHT OF TOP OF CLOUD|M|-1|-40|11|M|-1|4
020015|pressureAtBaseOfCloud|long|PRESSURE AT BASE OF CLOUD|PA|-1|0|14|PA|-1|5
020016|pressureAtTopOfCloud|long|PRESSURE AT TOP OF CLOUD|PA|-1|0|14|PA|-1|5
020017|cloudTopDescription|long|CLOUD TOP DESCRIPTION|CODETABLE|0|0|4|CODE TABLE|0|2
020018|tendencyOfRunwayVisualRange|long|TENDENCY OF RUNWAY VISUAL RANGE|CODETABLE|0|0|2|CODE TABLE|0|1
020019|significantWeather|string|SIGNIFICANT PRESENT OR FORECAST WEATHER|CCITTIA5|0|0|72|CHARACTER|0|9
020020|significantRecentWeatherPhenomena|string|SIGNIFICANT RECENT WEATHER PHENOMENA|CCITTIA5|0|0|32|CHARACTER|0|4
020021|typeOfPrecipitation|long|TYPE OF PRECIPITATION|FLAGTABLE|0|0|30|FLAG TABLE|0|10
020022|characterOfPrecipitation|long|CHARACTER OF PRECIPITATION|CODETABLE|0|0|4|CODE TABLE|0|2
020023|otherWeatherPhenomena|long|OTHER WEATHER PHENOMENA|FLAGTABLE|0|0|18|FLAG TABLE|0|6
020024|intensityOfPhenomena|long|INTENSITY OF PHENOMENA|CODETABLE|0|0|3|CODE TABLE|0|1
020025|obscuration|long|OBSCURATION|FLAGTABLE|0|0|21|FLAG TABLE|0|7
020026|characterOfObscuration|long|CHARACTER OF OBSCURATION|CODETABLE|0|0|4|CODE TABLE|0|2
020027|phenomenaOccurrence|long|PHENOMENA OCCURRENCE|FLAGTABLE|0|0|9|FLAG TABLE|0|3
020028|expectedChangeInIntensity|long|EXPECTED CHANGE IN INTENSITY|CODETABLE|0|0|3|CODE TABLE|0|1
020029|rainFlag|long|RAIN FLAG|CODETABLE|0|0|2|CODE TABLE|0|1
020031|iceDepositThickness|double|ICE DEPOSIT (THICKNESS)|M|2|0|7|M|2|3
020032|rateOfIceAccretion|long|RATE OF ICE ACCRETION|CODETABLE|0|0|3|CODE TABLE|0|1
020033|causeOfIceAccretion|long|CAUSE OF ICE ACCRETION|FLAGTABLE|0|0|4|FLAG TABLE|0|2
020034|seaIceConcentration|long|SEA ICE CONCENTRATION|CODETABLE|0|0|5|CODE TABLE|0|2
020035|amountAndTypeOfIce|long|AMOUNT AND TYPE OF ICE|CODETABLE|0|0|4|CODE TABLE|0|2
020036|iceSituation|long|ICE SITUATION|CODETABLE|0|0|5|CODE TABLE|0|2
020037|iceDevelopment|long|ICE DEVELOPMENT|CODETABLE|0|0|5|CODE TABLE|0|2
020038|iceEdgeBearing|long|BEARING OF ICE EDGE (DEGREE TRUE)|DEG|0|0|12|DEG|0|3
020039|iceDistance|long|ICE DISTANCE|M|-1|0|13|M|-1|4
020040|evolutionOfDriftSnow|long|EVOLUTION OF DRIFT SNOW|CODETABLE|0|0|4|CODE TABLE|0|2
020041|airframeIcing|long|AIRFRAME ICING|CODETABLE|0|0|4|CODE TABLE|0|2
020042|airframeIcingPresent|long|AIRFRAME ICING PRESENT|CODETABLE|0|0|2|CODE TABLE|0|1
020043|peakLiquidWaterContent|double|PEAK LIQUID WATER CONTENT|KGM-3|4|0|7|KG M-3|4|2
020044|averageLiquidWaterContent|double|AVERAGE LIQUID WATER CONTENT|KGM-3|4|0|7|KG M-3|4|2
020045|supercooledLargeDropletConditions|long|SUPERCOOLED LARGE DROPLET (SLD) CONDITIONS|CODETABLE|0|0|2|CODE TABLE|0|1
020048|evolutionOfFeature|long|EVOLUTION OF FEATURE|CODETABLE|0|0|4|CODE TABLE|0|2
020050|cloudIndex|long|CLOUD INDEX|CODETABLE|0|0|8|CODE TABLE|0|3
020051|amountOfLowClouds|long|AMOUNT OF LOW CLOUDS|%|0|0|7|%|0|3
020052|amountOfMiddleClouds|long|AMOUNT OF MIDDLE CLOUDS|%|0|0|7|%|0|3
020053|amountOfHighClouds|long|AMOUNT OF HIGH CLOUDS|%|0|0|7|%|0|3
020054|trueDirectionFromWhichAPhenomenonOrCloudsAreMoving|long|TRUE DIRECTION FROM WHICH A PHENOMENON OR CLOUDS ARE MOVING (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
020055|stateOfSkyInTropics|long|STATE OF SKY IN THE TROPICS|CODETABLE|0|0|4|CODE TABLE|0|2
020056|cloudPhase|long|CLOUD PHASE|CODETABLE|0|0|3|CODE TABLE|0|1
020058|visibilitySeawardsFromACoastalStation|long|VISIBILITY SEAWARDS FROM A COASTAL STATION|M|-1|0|13|M|-1|4
020059|minimumHorizontalVisibility|long|MINIMUM HORIZONTAL VISIBILITY|M|-1|0|9|M|-1|3
020060|prevailingHorizontalVisibility|long|PREVAILING HORIZONTAL VISIBILITY|M|-1|0|10|M|-1|4
020061|runwayVisualRangeRvr|long|RUNWAY VISUAL RANGE (RVR)|M|0|0|12|M|0|4
020062|stateOfGround|long|STATE OF THE GROUND (WITH OR WITHOUT SNOW)|CODETABLE|0|0|5|CODE TABLE|0|2
020063|specialPhenomena|long|SPECIAL PHENOMENA|CODETABLE|0|0|10|CODE TABLE|0|4
020065|snowCover|long|SNOW COVER|%|0|0|7|%|0|3
020066|maximumDiameterOfHailstones|double|MAXIMUM DIAMETER OF HAILSTONES|M|3|0|8|M|3|3
020067|diameterOfDeposit|double|DIAMETER OF DEPOSIT|M|3|0|9|M|3|3
020070|minimumNumberOfAtmospherics|long|MINIMUM NUMBER OF ATMOSPHERICS|NUMERIC|0|0|7|NUMERIC|0|3
020071|accuracyOfFixAndRateOfAtmospherics|long|ACCURACY OF FIX AND RATE OF ATMOSPHERICS|CODETABLE|0|0|4|CODE TABLE|0|2
020079|snowOrIceCrystalsIndicator|long|SNOW/ICE CRYSTALS INDICATOR|FLAGTABLE|0|0|2|FLAG TABLE|0|1
020080|cloudAmountPercentageInterval|long|CLOUD AMOUNT PERCENTAGE INTERVAL|CODETABLE|0|0|3|CODE TABLE|0|1
020081|cloudAmountInSegment|long|CLOUD AMOUNT IN SEGMENT|%|0|0|7|%|0|3
020082|amountSegmentCloudFree|long|AMOUNT SEGMENT CLOUD FREE|%|0|0|7|%|0|3
020083|amountOfSegmentCoveredByScene|long|AMOUNT OF SEGMENT COVERED BY SCENE|%|0|0|7|%|0|3
020085|generalConditionOfRunway|long|GENERAL CONDITION OF RUNWAY|CODETABLE|0|0|4|CODE TABLE|0|1
020086|runwayDeposits|long|RUNWAY DEPOSITS|CODETABLE|0|0|4|CODE TABLE|0|1
020087|runwayContamination|long|RUNWAY CONTAMINATION|CODETABLE|0|0|4|CODE TABLE|0|1
020088|depthOfRunwayDeposits|double|DEPTH OF RUNWAY DEPOSITS|M|3|0|12|M|0|4
020089|runwayFrictionCoefficient|long|RUNWAY FRICTION COEFFICIENT|CODETABLE|0|0|7|CODE TABLE|0|2
020090|specialClouds|long|SPECIAL CLOUDS|CODETABLE|0|0|4|CODE TABLE|0|2
020091|verticalVisibility|long|VERTICAL VISIBILITY|FT|-2|0|10|FT|-2|3
020092|heightOfBaseOfCloud|long|HEIGHT OF BASE OF CLOUD|FT|-2|0|10|FT|-2|3
020093|heightOfInversion|long|HEIGHT OF INVERSION|M|-1|0|8|M|-1|3
020095|iceProbability|long|ICE PROBABILITY|NUMERIC|3|0|10|NUMERIC|3|4
020096|iceAgeAParameter|double|ICE AGE (A PARAMETER)|DB|2|-4096|13|DB|2|4
020101|locustAcridianName|long|LOCUST (ACRIDIAN) NAME|CODETABLE|0|0|4|CODE TABLE|0|2
020102|locustMaturityColour|long|LOCUST (MATURITY) COLOUR|CODETABLE|0|0|4|CODE TABLE|0|2
020103|stageOfDevelopmentOfLocusts|long|STAGE OF DEVELOPMENT OF LOCUSTS|CODETABLE|0|0|4|CODE TABLE|0|2
020104|organizationStateOfSwarm|long|ORGANIZATION STATE OF SWARM OR BAND OF LOCUSTS|CODETABLE|0|0|4|CODE TABLE|0|2
020105|sizeOfSwarmOrBandOfLocustsAndDurationOfPassageOfSwarm|long|SIZE OF SWARM OR BAND OF LOCUSTS AND DURATION OF PASSAGE OF SWARM|CODETABLE|0|0|4|CODE TABLE|0|2
